Name 1,Name 2
阿道夫·古斯塔夫親王,古斯塔夫·阿道夫亲王
阿道夫·弗里德里希 (梅克倫堡-什未林),阿道夫·弗里德里希 (梅克伦堡-什未林)
阿道夫·弗里德里希六世 (梅克倫堡-施特雷利茨),阿道夫·弗里德里希六世 (梅克伦堡-施特雷利茨)
阿部宽,阿部寬
阿部贞夫,阿部貞夫
阿都拉薩·巴金達,阿都拉萨·巴金达
阿里·阿卜杜拉·薩利赫,阿里·阿卜杜拉·萨利赫
阿隆·阿法拉羅,阿隆·阿法拉罗
阿雷桑德羅·納塔,阿雷桑德罗·纳塔
阿鲁台,阿魯台
陸仲亨,陆仲亨
陸建章,陆建章
陸志鴻,陆志鸿
陸登,陆登
陸績,陆绩
陳中凡,陈中凡
陳仁炳,陈仁炳
陳介,陈介
陳仲金,陈仲金
陳作新,陈作新
陳元康,陈元康
陳公培,陈公培
陳則信,陈则信
陳匪石,陈匪石
陳國砥,陈国砥
陳垣,陈垣
陳安寶,陈安宝
陳屺懷,陈屺怀
陳慶炎,陈庆炎
陳志朋,陈志朋
陳摶,陈抟
陳掖賢,陈掖贤
陳攖寧,陈撄宁
陳時驥,陈时骥
陳昌浩,陈昌浩
陳昭禮,陈昭礼
陳楠,陈楠
陳濟,陈济
陳渠珍,陈渠珍
陳珪 (東漢),陈珪 (东汉)
陳璉,陈琏
陳璘,陈璘
陳禎祿,陈祯禄
陳群 (民國),陈群 (民国)
陳蕃,陈蕃
陳諶,陈谌
陳錦濤,陈锦涛
陳長捷,陈长捷
陳震 (中華人民共和國),陈震 (中华人民共和国)
阴子春,陰子春
陈世斌,陳世斌
陈亭妃,陳亭妃
陈仲民,陳仲民
陈杰儒,陳傑儒
陈光荣,陳光榮
陈克帆,陳克帆
陈卓愉,陳卓愉
陈友定,陳友定
陈友彬,陳友彬
陈周全,陳周全
陈启礼,陳啟禮
陈善谦,陳善謙
陈嘉宏,陳嘉宏
陈国强 (商人),陳國強 (商人)
陈国强 (议员),陳國強 (議員)
陈执信,陳執信
陈士骏,陳士駿
陈大庆,陳大慶
陈大顺,陳大順
陈奕 (香港),陳奕 (香港)
陈如祈,陳如祈
陈威成,陳威成
陈婉娴,陳婉嫻
陈婉珍,陳婉珍
陈婉真,陳婉真
陈子升,陳子升
陈子壮,陳子壯
陈子褒,陳子褒
陈学圣,陳學聖
陈安莹,陳安瑩
陈宓,陳宓
陈宗甫,陳宗甫
陈家鸿,陳家鴻
陈宝辕,陳寶轅
陈少琪,陳少琪
陈峰民,陳峰民
陈希亮,陳希亮
陈平 (马来西亚),陳平 (馬來西亞)
陈延,陳延
陈建一,陳建一
陈建辅,陳建輔
陈建铭,陳建銘
陈志彬,陳志彬
陈志云,陳志雲
陈忠和,陳忠和
陈怡安,陳怡安
陈恒辉,陳恆輝
陈爱薇,陳愛薇
陈慥,陳慥
陈慧坤,陳慧坤
陈宪章,陳憲章
陈怀山,陳懷山
陈扬凯,陳揚凱
陈政贤,陳政賢
陈文杞,陳文杞
陈文宾,陳文賓
陈文龙,陳文龍
陈昭颖,陳昭穎
陈智弘 (职棒),陳智弘 (棒球運動員)
陈智思,陳智思
陈东腾,陳東騰
陈梯,陳梯
陈武雄,陳武雄 (農業專家)
陈永,陳永
陈永命,陳永命
陈永棋,陳永棋
陈永华 (明朝将领),陳永華 (明朝將領)
陈江和,陳江和
陈泮岭,陳泮嶺
陈洽,陳洽
陈浩南,陳浩南
陈淑庄,陳淑莊
陈清宝,陳清寶
陈泽宪,陳澤憲
陈济恒,陳濟恒
陈燊龄,陳燊齡
陈玉梅,陳玉梅
陈玉莲,陳玉蓮
陈琦丰,陳琦豐
陈琪 (香港艺员),陳琪 (香港藝員)
陈瑞昌,陳瑞昌
陈瑞钿,陳瑞鈿
陈莹 (政治人物),陳瑩 (政治人物)
陈甲龙,陳甲龍
陈登,陳登
陈发枝,陳發枝
陈真荣,陳真榮
陈矫,陳矯
陈硕真,陳碩真
陈福裕,陳福裕
陈秀卿,陳秀卿
陈秋盛,陳秋盛
陈秋菊,陳秋菊
陈立志,陳立志
陈节如,陳節如
陈绍堂,陳紹堂
陈绍宽,陳紹寬
陈继之,陳繼之
陈继盛 (明朝),陳繼盛 (明朝)
陈美玉,陳美玉
陈肇敏,陳肇敏
陈肇兴,陳肇興
陈致中,陳致中
陈与义,陳與義
陈兴道,陳興道
陈舜俞,陳舜俞
陈良,陳良
陈若曦,陳若曦
陈茂波,陳茂波
陈菊,陳菊
陈华宗,陳華宗
陈兰,陳蘭
陈衍,陳衍
陈衷纪,陳衷紀
陈该发,陳該發
陈豨,陳豨
陈进兴 (台湾政治人物),陳進興 (台灣政治人物)
陈逸松 (律师),陳逸松 (律師)
陈银河,陳銀河
陈铭枢,陳銘樞
陈铕显,陳銪顯
陈雅伦,陳雅倫
陈雪屏,陳雪屏
陈香梅,陳香梅
陈骞,陳騫
陈鸿鸣,陳鴻鳴
陈丽惠,陳麗惠
李准基,李準基
李俊基,李準基
約翰·席德尼·麥凱恩三世,約翰·麥凱恩
尼古拉·布爾加寧,尼古拉·亞歷山德羅維奇·布爾加寧
黑乃奈奈绘,黑乃奈奈繪
宮崎寅藏,宮崎滔天
陈丽敏,陳麗敏
陈丽春,陳麗春
陈丽贞,陳麗貞
陶希聖,陶希圣
陆九龄,陸九齡
陆佑楣,陸佑楣
陆小凤,陸小鳳
陆恭蕙,陸恭蕙
陆文声,陸文聲
陆永权,陸永權
阳介仁,陽介仁
阳城 (唐朝),陽城 (唐朝)
米哈伊尔·加里宁,米哈伊尔·伊万诺维奇·加里宁
阳东益,陽東益
雅克·內克爾,雅克·内克尔
雅克·德伯恩·德·聖安德烈,雅克·德伯恩·德·圣安德烈
雅各 (亚勒腓的儿子),雅各 (亞勒腓的兒子)
雅各布·祖瑪,雅各布·祖玛
雅各布·羅森菲爾德,雅各布·罗森菲尔德
雅羅斯瓦夫·卡欽斯基,雅罗斯瓦夫·卡钦斯基
雍闿,雍闓
双忠,雙忠
双忠 (消歧义),雙忠 (消歧義)
杂贺孙市,雜賀孫市
雪乃纱衣,雪乃紗衣
雷内·奥柏戎诺瓦,雷內·奧柏戎諾瓦
雷切爾·墨索里尼,雷切尔·墨索里尼
雷句诚,雷句誠
雷經天,雷经天
雷蒙德·阿姆斯·斯普鲁恩斯,雷蒙德·斯普魯恩斯
雷迪達斯·瑟布蒂斯,雷迪达斯·瑟布蒂斯
霍勒斯·威爾士,霍勒斯·威尔士
霍華德·斯金格,霍华德·斯金格
霍啟,霍启
霍夫漢內斯·巴格拉米揚,霍夫汉内斯·巴格拉米扬
霍殿閣,霍殿阁
霍尔蒂·米克洛什,霍爾蒂·米克洛什
霍兰·史密斯,霍蘭·史密斯
露特·德莱富斯,露特·德萊富斯
青山黛玛,青山黛瑪
青木广彰,青木廣彰
青柳垒斗,青柳壘斗
静御前,靜御前
非马,非馬
靳曾珍丽,靳曾珍麗
靴拔·费特查斯路·卡里路·达·施华,靴拔·費特列高·卡里路·達施華
韦俊,韋俊
韦光,韋光
韦执谊,韋執誼
韦奇立,韋奇立
韦家雄,韋家雄
韦宝珊,韋寶珊
韦晃,韋晃
韦云淞,韋雲淞
韦骧,韋驤
韦鼎,韋鼎
韩·苏罗,韓·蘇羅
韩企先,韓企先
韩全义,韓全義
韩国瑜,韓國瑜
韩培德,韓培德
韩恢,韓恢
韩恩廷,韓銀貞
韩晃 (唐朝),韓滉
韩晃 (晋朝),韓晃 (晉朝)
韩智慧,韓智慧
韩智敏,韓志旼
韩暹,韓暹
韩朝宗,韓朝宗
韩毓霞,韓毓霞
韩浩,韓浩
韩湘子,韓湘子
韩猛,韓猛
韩玄,韓玄
韩王信,韓王信
韩珩,韓珩
韩莒子,韓莒子
韩贞 (明朝),韓貞 (明朝)
韩驹,韓駒
韋庄,韦庄
韋斯利·克拉克,韦斯利·克拉克
韓嫣,韩嫣
韓子高,韩子高
韓山童,韩山童
韓影,韩影
韓德讓,韩德让
韓惪洙,韩惪洙
韓擒虎,韩擒虎
韓福,韩福
韓遂,韩遂
音宫翼,音宮翼
项少龙,項少龍
顺性院,順性院
须世理姬,須世理姬
须藤茉麻,須藤茉麻
须贺健太,須賀健太
头山满,頭山滿
额贺福志郎,額賀福志郎
颜师古,顏師古
颜思齐,顏思齊
颜淳浩,顏淳浩
颜清标,顏清標
颜荛,顏蕘
颜钧,顏鈞
颛孙师,顓孫師
顾和,顧和
顾梦麟,顧夢麟
顾大章,顧大章
顾媚,顧媚
顾崇廉,顧崇廉
顾承,顧承
顾敻,顧敻
顾杲,顧杲
顾荣,顧榮
顾绮慧,顧綺慧
顾谭,顧譚
顾邵,顧邵
顾雍,顧雍
項燕,项燕
顧仁恩,顾仁恩
顧俊,顾俊
顧全武,顾全武
顧城,顾城
顧阿桃,顾阿桃
顧順章,顾顺章
頌提·汶雅叻格林,颂提·汶雅叻格林
預試七人,预试七人
顏珍珠,颜珍珠
风间勇刀,風間勇刀
飞田展男,飛田展男
饭冢雅弓,飯塚雅弓
饭岛爱,飯島愛
饭岛真理,飯島真理
饭田利信,飯田利信
饭田圭织,飯田圭織
饭田晴子,飯田晴子
饭田蛇笏,飯田蛇笏
饭田里穗,飯田里穗
饮中八仙,飲中八仙
养德院,養德院
饒國華,饶国华
香宗我部亲泰,香宗我部親泰
布娜克·利夫尼,布蕾克·萊芙莉
香港副总督,香港副總督
香港十大杰出青年,香港十大傑出青年
米哈伊·薩卡希維利,米哈伊爾·薩卡什維利
香港特别行政区律政司司长,香港特別行政區律政司司長
香港特别行政区排名表,香港特別行政區排名表
蔣宋美齡,宋美齡
香港总督,香港總督
马丁·约瑟夫·穆辛格,馬丁·約瑟夫·穆辛格
马中珮,馬中珮
马以工,馬以工
马休,馬休
马修·塞特尔,馬修·塞特爾
马修·福林达斯,馬修·福林達斯
马伟辉,馬偉輝
马克·克拉克,馬克·克拉克
马克·汉蒙,馬克·漢蒙
马克·福斯特,馬克·福斯特
马克·茨柏克沃斯基,馬克·茨柏克沃斯基
马克·华伯格,馬克·華伯格
孔令伟,孔令俊
马加比家族,馬加比家族
马地奥斯,馬地奧斯
马基恩·波波夫,馬基恩·波波夫
马士英,馬士英
马大,馬大
马安澜,馬安瀾
马延,馬延
马忠 (蜀汉),馬忠 (蜀漢)
马日磾,馬日磾
马昆贺斯,馬高斯·高美斯·達·阿盧洛
马林 (明朝),馬林 (明朝)
马海伦,馬海倫
马燧,馬燧
马田斯·文迪拿,馬田斯·文迪拿
马登鹤,馬登鶴
马相,馬相
马知节,馬知節
马纪壮,馬紀壯
马维吉尔,馬維吉爾
马续,馬續
马良,馬良
马芳,馬芳
马豪斯·海茨瑙亚,馬豪斯·海茨瑙亞
马蹄露 (艺人),馬蹄露 (藝人)
马里奥·普佐,馬里奧·普佐
马钧,馬鈞
马钰,馬鈺
马铁,馬鐵
冯京第,馮京第
冯劫,馮劫
冯胜,馮勝
冯胜贤,馮勝賢
冯去疾,馮去疾
冯启聪,馮啟聰
冯国用,馮國用
冯国纶,馮國綸
Tony (插画家),Tony (插畫家)
冯媛,馮媛
冯家亮,馮家亮
冯宝君,馮寶君
冯庸,馮庸
冯建民,馮建民
冯盎,馮盎
冯素弗,馮素弗
冯素波,馮素波
冯习,馮習
冯芳,馮芳
冯衍,馮衍
冯诚,馮誠
冯起,馮起
冯锡范,馮錫範
骆统,駱統
馬丁·海德格爾,马丁·海德格尔
馬丁·鮑曼,马丁·鲍曼
馬丁·麥吉尼斯,马丁·麦吉尼斯
馬休·佩里,马休·佩里
馬修·李奇微,马修·李奇微
馬修·鮑默,马修·鲍默
馬克·呂布,马克·吕布
馬克·安東尼,马克·安东尼
馬克·布朗特,马克·布朗特
馬克·沙特爾沃思,马克·沙特尔沃思
馬克·費海利,马克·费海利
馬克·雅法羅尼,马克·雅法罗尼
馬克斯·鮑爾,马克斯·鲍尔
馬克西米連·馮·魏克斯,马克西米连·冯·魏克斯
馬克西米連·羅伯斯庇爾,马克西米连·罗伯斯庇尔
馬利克·米拉吉·哈立德,马利克·米拉吉·哈立德
馬敘倫,马叙伦
馬合木·牙剌瓦赤,马合木·牙剌瓦赤
馬吉安,马吉安
馬塞羅·馬麥羅·達·席爾瓦,马塞罗·马麦罗·达·席尔瓦
馬太·保羅·米勒,马太·保罗·米勒
馬守應,马守应
馬寶山,马宝山
馬爾庫斯·尤尼烏斯·布魯圖,马尔库斯·尤尼乌斯·布鲁图
馬爾庫斯·阿蒂利烏斯·雷古魯斯,马尔库斯·阿蒂利乌斯·雷古鲁斯
馬爾科·羅德里格斯,马尔科·罗德里格斯
馬尼烏斯·庫里烏斯·登塔圖斯,马尼乌斯·库里乌斯·登塔图斯
馬崇六,马崇六
馬庫斯·班克斯,马库斯·班克斯
馬建忠,马建忠
馬德琳·奧爾布賴特,马德琳·奥尔布赖特
馬承源,马承源
馬格努斯·赫希菲爾德,马格努斯·赫希菲尔德
馬欣達·拉賈帕克薩,马欣达·拉贾帕克萨
馬步芳,马步芳
馬泰爾·韋博斯特,马泰尔·韦博斯特
馬海德,马海德
馬特·古奧卡斯,马特·古奥卡斯
馬特·布拉德,马特·布拉德
馬特·格雷弗斯,马特·格雷弗斯
馬科斯·佩雷斯·希門內斯,马科斯·佩雷斯·希门内斯
馬賽爾·卡爾內,马赛尔·卡尔内
馬賽的根拿丟,马赛的根拿丢
馬赫姆得·阿巴斯,马哈茂德·阿巴斯
馬道婆,马道婆
馬里奧·巴爾加斯·略薩,马里奥·巴尔加斯·略萨
馬里諾·德芬迪,马里诺·德芬迪
馬馬杜·桑伯,马马杜·桑伯
駱家輝,骆家辉
高似孫,高似孙
高俊强,高俊強
高可宁,高可寧
高垣彩阳,高垣彩陽
高城元气,高城元氣
高宫智,高宮智
高宝龄,高寶齡
高尾紳路,高尾绅路
高山 (宇航员),高山 (宇航員)
高岛礼子,高島禮子
高岛雅罗,高島雅羅
高岛鞆之助,高島鞆之助
高怀德,高懷德
高政华,高政華
高敏静,高敏靜
高斯达,高斯達
高昙晟,高曇晟
高木涉 (名侦探柯南),高木涉 (名偵探柯南)
高木礼子,高木禮子
高杉晋作,高杉晉作
高村正彦,高村正彥
高傑 (明朝),高杰 (明朝)
高樹勛,高树勋
高桥久美子,高橋久美子
高桥冴未,高橋冴未
高桥刚,高橋剛
高桥广树,高橋廣樹
高桥爱,高橋愛
高桥洋子,高橋洋子
高桥由伸,高橋由伸
高桥直纯,高橋直純
高桥真,高橋真
高桥瞳,高橋瞳
高桥绍运,高橋紹運
高桥统增,高橋統增
高桥美佳子,高橋美佳子
高桥美由纪,高橋美由紀
高桥叶介,高橋葉介
高桥卫,高橋衛
高河優,高河弓
高滨虚子,高濱虛子
高颎,高熲
高玉宝,高玉寶
高玉树,高玉樹
高田寿典,高田壽典
高登·摩尔,高登·摩爾
高华柱,高華柱
高览,高覽
高豪杰,高豪傑
高贤廷,高賢廷
高連升,高连升
高逊志,高遜志
高长恭,高長恭
高闶,高閌
高陽公主,高阳公主
高阶荣子,高階榮子
高雄 (演员),高雄 (演員)
Gin (名偵探柯南),黑暗组织
高鲁 (天文学家),高魯 (天文學家)
高龙伟,高龍偉
鬼束千寻,鬼束千尋
鬼穀子,鬼谷子
魁刚·金,魁剛·金
魁辉薰秀,魁輝薰秀
魏伯陽,魏伯阳
魏方进,魏方進
魏缓,魏緩
魏华存,魏華存
魏兰,魏蘭
魔佛罗·刚特,魔佛羅·剛特
宮崎八郎,宫崎八郎
渡辺大輔,渡邊大輔
鱼朝恩,魚朝恩
鱼玄机,魚玄機
鱼谷辉明,魚谷輝明
鱼豢,魚豢
鲁尔·刚萨雷斯,魯爾·剛薩雷斯
鲁轨,魯軌
鲁迪·朱利安尼,魯迪·朱利安尼
鲁道夫 (奥匈帝国皇太子),魯道夫 (奧匈帝國皇太子)
鲁道夫·克劳修斯,魯道夫·克勞修斯
鲁道夫·格拉齐亚尼,魯道夫·格拉齊亞尼
鲁道夫·纽瑞耶夫,魯道夫·紐瑞耶夫
鲁霸·海格,魯霸·海格
鲇川太阳,鮎川太陽
鲍信,鮑信
鲍喜顺,鮑喜順
鲍幼玉,鮑幼玉
鲍恢,鮑恢
鲍永,鮑永
鲍至,鮑至
鲜于枢,鮮于樞
魯不魯乞,鲁不鲁乞
魯伯特·默多克,鲁伯特·默多克
魯斯蘭·伊姆拉諾維奇·哈斯布拉托夫,鲁斯兰·伊姆拉诺维奇·哈斯布拉托夫
魯爽,鲁爽
魯道夫·奧格斯坦,鲁道夫·奥格斯坦
魯道夫·斯蘭斯基,鲁道夫·斯兰斯基
魯道夫·赫斯,鲁道夫·赫斯
魯霍拉·穆薩維·霍梅尼,鲁霍拉·穆萨维·霍梅尼
鮑勃·卡爾,鲍勃·卡尔
鮑勃·巴斯,鲍勃·巴斯
鮑勃·斯塔克,鲍勃·斯塔克
鮑叔牙,鲍叔牙
鮑國,鮑文子
鮑德溫·斯潘塞,鲍德温·斯潘塞
鲍里斯·伊莎奎尔,鮑里斯·伊莎奎爾
鮑里斯·佛羅瑞斯克,鲍里斯·佛罗瑞斯克
鮑里斯·涅姆佐夫,鲍里斯·涅姆佐夫
鮑里斯·約翰遜,鲍里斯·约翰逊
鮑里斯·維亞切斯拉沃維奇·格雷茲洛夫,鲍里斯·维亚切斯拉沃维奇·格雷兹洛夫
鮑里斯三世,鲍里斯三世
鯀,鲧
鸟居清长,鳥居清長
鸟居龙藏,鳥居龍藏
鸟海浩辅,鳥海浩輔
鸟饲行博,鳥飼行博
鸠山一郎,鳩山一郎
鹤弘美,鶴弘美
鹫见亮,鷲見亮
鹰司信子,鷹司信子
鹰司孝子,鷹司孝子
鹰森淑乃,鷹森淑乃
鳩山邦夫,鸠山邦夫
鴨下一郎,鸭下一郎
盐月桃甫,鹽月桃甫
盐泽兼人,鹽澤兼人
鹿内信隆,鹿內信隆
鹿贺满,鹿賀滿
鹿野优以,鹿野優以
鹿鍾麟,鹿钟麟
麒麟閣十一功臣,麒麟阁十一功臣
丽素·慧丝,麗素·慧絲
丽莎·穆尔科斯基,麗莎·穆爾科斯基
麦原伸太郎,麥原伸太郎
麦可·杜伦,麥可·杜倫
麦可·贝,麥可·貝
麦可·贾西亚,麥可·賈西亞
麦可曼,麥可·曼恩
麦基洗德,麥基洗德
麦润寿,麥潤壽
麦特·勒布郎,麥特·勒布郎
麦玲玲,麥玲玲
麥克·詹姆斯,麦克·詹姆斯
麥基·薩勒,麦基·萨勒
麥康瑞,麦康瑞
麴义,麴義
麻宫骑亚,麻宮騎亞
麻贵,麻貴
么地,麼地
黄世惠,黃世惠
黄仁览,黃仁覽
黄仕简,黃仕簡
黄余秀鸾,黃余秀鸞
黄俊英 (政治人物),黃俊英 (台灣)
黄信国,黃信國
黄光清,黃光清
黄南球,黃南球
黄启东,黃啟東
黄启辉,黃啟輝
黄嘉略,黃嘉略
黄国书,黃國書
黄士心,黃士心
黄子澄,黃子澄
黄存义,黃存義
黄守金,黃守金
黄宏发,黃宏發
黄宗焜,黃宗焜
黄定光,黃定光
黄宜弘,黃宜弘
黄家维,黃家維
黄少岑,黃少岑
黄崇,黃崇
黄崑岩,黃崑巖
黄平洋,黃平洋
黄徐毓芳,黃徐毓芳
黄志雄,黃志雄
黄应士,黃應士
黄敏惠,黃敏惠
黄昭顺,黃昭順
黄朝琴,黃朝琴
黄杉楹,黃杉楹
黄杰 (将军),黃杰
黄正利,黃正利
黄浮,黃浮
黄淑英,黃淑英
黄淳耀,黃淳耀
黄滔,黃滔
黄演渥,黃演渥
黄澂,黃澂
黄照芳,黃照芳
黄燕燕,黃燕燕
黄玉阶,黃玉階
黄琪翔,黃琪翔
黄真伊,黃真伊
黄石辉,黃石輝
黄碧端,黃碧端
黄祖,黃祖
黄秀孟,黃秀孟
黄篪 (南宋),黃篪 (南宋)
黄纯青,黃純青
黄绍竑,黃紹竑
黄美棋,黃美棋
黄义交,黃義交
黄耀羽,黃耀羽
黄华麒,黃華麒
黄观,黃觀
黄通,黃通
黄道婆,黃道婆
黄钱其濂,黃錢其濂
黄镇球,黃鎮球
黄鲁曾,黃魯曾
黃乃裳,黄乃裳
黃仁宇,黄仁宇
黃大暹,黄大暹
黃履,黄履
黃帥,黄帅
黃得功,黄得功
黃得恩,黄得恩
黃昌,黄昌
黃根成,黄根成
黃秉衡,黄秉衡
黃苑玲,黄苑玲
黃英賢,黄英贤
黃茂銀,黄茂银
黃蕙蘭,黄蕙兰
黃裳 (北宋),黄裳 (北宋)
黃金榮,黄金荣
黃香,黄香
黎刹,黎剎
黎德寿,黎德壽
黎玉玺,黎玉璽
黑爾姆特·魏德林,黑尔姆特·魏德林
黑岛传治,黑島傳治
黑崎一护,黑崎一護
黑泽英里奈,黑澤英里奈
黑田博树,黑田博樹
黑田长政,黑田長政
黛安·费恩斯坦,黛安·范士丹
齐泰,齊泰
齐藤和巳,齊藤和巳
齐藤斗志二,齊藤斗志二
齐藤梨绘,齊藤梨繪
齐藤肇,齊藤肇
斋藤一,齋藤一
斋藤利三,齋藤利三
斋藤工,齋藤工
斋藤康嘉,齋藤康嘉
斋藤彩夏,齋藤彩夏
斋藤树,齋藤樹
斋藤道三,齋藤道三
斋藤隆,齋藤隆
斋藤龙兴,齋藤龍興
齊奈達·格雷恰尼,齐奈达·格雷恰尼
齊志勇,齐志勇
齊浣,齐浣
齊燮元,齐燮元
齊皮·利夫尼,齐皮·利夫尼
齡官,龄官
龙钦巴,龍欽巴
龙造寺隆信,龍造寺隆信
庞勋,龐勛
庞师古,龐師古
庞爱兰,龐愛蘭
庞柔,龐柔
庞淯,龐淯
庞炳勋,龐炳勛
庞约翰,龐約翰
庞羲,龐羲
龚原,龔原
龚心湛,龔心湛
龚敦颐,龔敦頤
龔明之,龚明之
龔飲冰,龚饮冰
龟梨和也,龜梨和也
韩公武,韓公武
徐尔一,徐爾一
渡边大辅,渡邊大輔
拉多斯瓦夫·西科爾斯基,拉多斯瓦夫·西科尔斯基
柳衛平,柳卫平
宋君復,宋君复
澤維爾·卡特,泽维尔·卡特
山中伸弥,山中伸彌
李师古,李師古
泰森·蓋伊,泰森·盖伊
河田聰,河田聪
田悅,田悦
李納,李纳
窦群,竇群
登势,登勢
呂公望,吕公望
宫崎滔天,宮崎滔天
吉良亲贞,吉良親貞
維羅尼卡·坎貝爾-布朗,维罗尼卡·坎贝尔-布朗
西村满,西村滿
神尾叶子,神尾葉子
夏瑞红,夏瑞紅
卡斯帕·豪兹尔,卡斯帕尔·豪泽尔
岛田敏,島田敏
铃木亚美,鈴木亞美
北岛骥子雄,北島驥子雄
佐野忠义,佐野忠義
傅学鹏,傅學鵬
保羅·古迪森,保罗·古迪森
刘振忠,劉振忠
桧与平,檜與平
穆鲁盖苏·西瓦西坦帕拉姆,穆魯蓋蘇·西瓦西坦帕拉姆
薩拉·韋布,萨拉·韦布
苏耀文,蘇耀文
薩拉·艾頓,萨拉·艾顿
讓·保羅·高緹耶,让-保罗·高缇耶
波呂斐摩斯,波吕斐摩斯
木村贵宏,木村貴宏
赵逵,趙逵
一代神相赖布衣,一代神相賴布衣
与真司郎,與真司郎
王质 (唐朝),王質 (唐朝)
趙昌言,赵昌言
西岛隆弘,西島隆弘
王质 (南宋),王質 (南宋)
王质 (北宋),王質 (北宋)
柯乔治,柯喬治
冈田纯子,岡田純子
佐久间红美,佐久間紅美
前川优子,前川優子
蒲茗蓝,蒲進
山口由裡子,山口由里子
渊崎有里子,淵崎有里子
大石锹次郎,大石鍬次郎
卢庆辉,盧慶輝
三轮田胜利,三輪田勝利
蒲鲜万奴,蒲鮮萬奴
石森达幸,石森達幸
史蒂夫·沃兹尼克,斯蒂夫·沃兹尼亚克
田中新兵卫,田中新兵衛
托馬斯·戴利,湯姆·戴利
平田广明,平田廣明
伊菲革涅亞,伊菲革涅亚
中村礼子,中村禮子
山本贵司,山本貴司
吉姆·拉斐爾,吉姆·拉斐尔
史载赫,史載赫
納比勒·拉斯馬里,纳比勒·拉斯马里
穆拉耶·乌尔德·穆罕默德·拉格达夫,穆拉耶·烏爾德·穆罕默德·拉格達夫
卡呂刻,卡吕刻
法华津宽,法華津寬
